title,url,published,updated
"MatR: Ronnie Spector and The E Street Band, Say Goodbye to Hollywood",/2019/08/27/matr-ronnie-spector-and-the-e-street-band-say-goodbye-to-hollywood/,2019-08-27T05:00:00-07:00,2021-12-18T16:26:49-08:00
"MatR: Roy Orbison and Bruce Springsteen, Oh, Pretty Woman",/2019/08/25/matr-roy-orbison-and-bruce-springsteen-oh-pretty-woman/,2019-08-25T05:00:00-07:00,2024-01-02T09:04:25-08:00
"MatR: Jesse Malin and Bruce Springsteen, Broken Radio",/2019/08/17/matr-jesse-malin-and-bruce-springsteen-broken-radio/,2019-08-17T05:00:00-07:00,2021-06-11T18:09:53-07:00
"MatR: Bruce Hornsby and Bruce Springsteen, The End of the Innocence",/2019/08/16/matr-bruce-hornsby-and-bruce-springsteen-the-end-of-the-innocence/,2019-08-16T05:00:00-07:00,2024-01-02T09:01:39-08:00
Cover Me: (Get Your Kicks On) Route 66,/2019/08/15/cover-me-get-your-kicks-on-route-66/,2019-08-15T05:00:00-07:00,2019-08-14T22:57:21-07:00
"MatR: The Bruce Springsteen Band and Southside Johnny, Ain’t That Peculiar",/2019/08/12/matr-the-bruce-springsteen-band-and-southside-j/,2019-08-12T05:00:00-07:00,2019-08-11T21:20:24-07:00
"MatR: Joe Grushecky and Bruce Springsteen, Junior’s Bar",/2019/08/11/matr-joe-grushecky-and-bruce-springsteen-juniors-bar/,2019-08-11T05:00:00-07:00,2023-01-01T11:09:37-08:00
"MatR: Bruce Springsteen and Jimmy Cliff, The Harder They Come",/2019/08/05/matr-bruce-springsteen-and-jimmy-cliff-the-harder-they-come/,2019-08-05T05:00:00-07:00,2021-12-18T16:16:40-08:00
"MatR: Bruce Springsteen and The Philly Elvis, All Shook Up",/2019/08/03/matr-bruce-springsteen-and-the-philly-elvis-all-shook-up/,2019-08-03T05:00:00-07:00,2024-01-02T08:59:16-08:00
"MatR: Pete Seeger and Bruce Springsteen – Goodnight, Irene",/2019/08/01/matr-pete-seeger-and-bruce-springsteen-goodnight-irene/,2019-08-01T05:00:00-07:00,2019-07-31T16:48:22-07:00
"MatR: Southside Johnny and Bruce Springsteen, I’ve Been Working Too Hard",/2019/07/27/matr-southside-johnny-and-bruce-springsteen-ive/,2019-07-27T05:00:00-07:00,2020-12-13T10:39:00-08:00
"MatR: Little Steven and Bruce Springsteen, Angel Eyes",/2019/07/26/matr-little-steven-and-bruce-springsteen-angel-eyes/,2019-07-26T05:00:00-07:00,2019-07-15T19:13:19-07:00
"MatR: The Wallflowers and Bruce Springsteen, Bring It on Home to Me",/2019/07/23/matr-the-wallflowers-and-bruce-springsteen-bring-it-on-home-to-me/,2019-07-23T05:00:00-07:00,2023-01-01T10:58:10-08:00
MatR: Graham Parker and Bruce Springsteen: Endless Night,/2019/07/15/matr-graham-parker-and-bruce-springsteen-endless-night/,2019-07-15T05:00:00-07:00,2019-07-15T14:28:21-07:00
"MatR: Steve Earle and Bruce Springsteen, I Ain’t Ever Satisfied",/2019/07/06/matr-steve-earle-and-bruce-springsteen-i-aint-ever-satisfied/,2019-07-06T05:00:00-07:00,2019-07-05T19:13:43-07:00
"MatR: Roy Orbison and Bruce Springsteen, Dream Baby (How Long Must I Dream)",/2019/07/03/matr-roy-orbison-and-bruce-springsteen-dream-ba/,2019-07-03T05:00:00-07:00,2019-07-02T17:12:56-07:00
"MatR: Gary U.S. Bonds and Bruce Springsteen, Can’t Teach an Old Dog New Tricks",/2019/07/01/matr-gary-u-s-bonds-and-bruce-springsteen-cant-/,2019-07-01T05:00:00-07:00,2019-06-30T20:11:06-07:00
"MatR: Lucinda Williams and Bruce Springsteen, Joy",/2019/06/25/matr-lucinda-williams-and-bruce-springsteen-joy/,2019-06-25T05:00:00-07:00,2019-06-25T16:00:51-07:00
MatR: Jon Bon Jovi and Bruce Springsteen: Who Says You Can’t Go Home,/2019/06/22/matr-jon-bon-jovi-and-bruce-springsteen-who-says-you-cant-go-home/,2019-06-22T05:00:00-07:00,2019-06-15T13:20:23-07:00
"MatR: The Asbury Park All-Star Revue, Some Things Just Don’t Change",/2019/06/18/matr-the-asbury-park-all-star-revue-some-things-just-dont-change/,2019-06-18T05:00:00-07:00,2019-06-17T17:24:53-07:00
"MatR: The Who and Bruce Springsteen, Pinball Wizard",/2019/06/11/matr-the-who-and-bruce-springsteen-pinball-wizard/,2019-06-11T05:00:00-07:00,2019-06-10T21:59:47-07:00
"MatR: Brian Wilson and Bruce Springsteen, Surfin’ U.S.A.",/2019/06/03/matr-brian-wilson-and-bruce-springsteen-surfin-u-s-a/,2019-06-03T05:00:00-07:00,2019-06-01T10:39:46-07:00
"MatR: Bruce Springsteen and Ronnie Spector, Be My Baby",/2019/06/01/matr-bruce-springsteen-and-ronnie-spector-be-my-baby/,2019-06-01T05:00:00-07:00,2020-12-12T06:55:17-08:00
"MatR: Bruce Springsteen and The Wallflowers, God Don’t Make Lonely Girls",/2019/05/29/matr-bruce-springsteen-and-the-wallflowers-god-/,2019-05-29T05:00:00-07:00,2019-05-28T20:16:31-07:00
"MatR: Patti Smith and Bruce Springsteen, You Can Dig It",/2019/05/25/matr-patti-smith-and-bruce-springsteen-you-can-dig-it/,2019-05-25T05:00:00-07:00,2019-05-20T20:20:12-07:00
"MatR: Roy Orbison, Bruce Springsteen and Friends, Go Go Go (Down the Line)",/2019/05/18/matr-roy-orbison-bruce-springsteen-and-friends-/,2019-05-18T05:00:00-07:00,2023-01-01T10:01:58-08:00
Cover Me: The Wanderer,/2019/05/08/cover-me-the-wanderer/,2019-05-08T05:00:00-07:00,2024-01-01T18:26:02-08:00
MatR: Garland Jeffreys and Bruce Springsteen: New York Skyline,/2019/04/27/matr-garland-jeffreys-and-bruce-springsteen-new-york-skyline/,2019-04-27T05:00:00-07:00,2024-01-01T18:22:27-08:00
"MatR: Bruce Springsteen and Sam Moore: Hold On, I’m Comin’",/2019/04/24/matr-bruce-springsteen-and-sam-moore-hold-on-im-comin/,2019-04-24T05:00:00-07:00,2023-01-01T09:45:35-08:00
Cover Me: Long Tall Sally,/2019/04/19/cover-me-long-tall-sally/,2019-04-19T05:00:00-07:00,2023-01-01T09:47:45-08:00
"MatR: Neil Young, Bruce Springsteen and friends: Rockin’ in the Free World",/2019/04/16/matr-neil-young-bruce-springsteen-and-friends-r/,2019-04-16T05:00:00-07:00,2019-04-15T22:53:35-07:00
"MatR: Jackson Browne and Bruce Springsteen, Our Lady of the Well",/2019/04/14/matr-jackson-browne-and-bruce-springsteen-our-lady-of-the-well/,2019-04-14T05:00:00-07:00,2019-04-05T16:32:29-07:00
"MatR: Bruce Springsteen and Joe Grushecky, True Companion",/2019/04/12/matr-bruce-springsteen-and-joe-grushecky-true-companion/,2019-04-12T05:00:00-07:00,2024-01-01T18:21:05-08:00
"MatR: John Eddie, Bruce Springsteen, and Friends: Bang a Gong (Get It On)",/2019/04/11/matr-john-eddie-and-bruce-springsteen-bang-a-gong-get-it-on/,2019-04-11T05:00:00-07:00,2020-12-10T07:53:34-08:00
"MatR: Roy Orbison, Bruce Springsteen and Friends: Leah",/2019/04/08/matr-roy-orbison-bruce-springsteen-and-friends-leah/,2019-04-08T05:00:00-07:00,2019-04-08T05:28:44-07:00
"MatR: Sting and Bruce Springsteen, Every Breath You Take",/2019/04/07/matr-sting-and-bruce-springsteen-every-breath-you-take/,2019-04-07T05:00:00-07:00,2021-12-16T21:40:54-08:00
"MatR: Southside Johnny and Bruce Springsteen, I Played the Fool",/2019/04/04/matr-i-played-the-fool/,2019-04-04T05:00:00-07:00,2019-04-01T15:06:03-07:00
"MatR: The Dictators and Bruce Springsteen, Faster and Louder",/2019/03/27/matr-the-dictators-and-bruce-springsteen-faster-and-louder/,2019-03-27T05:00:00-07:00,2023-01-01T09:24:34-08:00
"MatR: Bruce Springsteen and Gary Busey, Rave On",/2019/03/25/matr-bruce-springsteen-and-gary-busey-rave-on/,2019-03-25T04:57:00-07:00,2023-01-01T09:25:21-08:00
"MatR: Bruce Springsteen, John Eddie, and Friends: Suspicious Minds",/2019/03/09/matr-bruce-springsteen-john-eddie-and-friends-suspicious-minds/,2019-03-09T05:00:00-08:00,2023-07-06T19:29:53-07:00
Jon Bon Jovi and Bruce Springsteen: Wanted Dead or Alive,/2019/03/03/matr-jon-bon-jovi-and-bruce-springsteen-wanted-dead-or-alive/,2019-03-03T05:00:00-08:00,2019-12-04T04:42:47-08:00
"MatR: Bruce Springsteen and U2, I Still Haven’t Found What I’m Looking For",/2019/02/25/matr-bruce-springsteen-and-u2-i-still-havent-fo/,2019-02-25T05:00:08-08:00,2019-12-04T04:37:49-08:00
"MatR: Ray Davies and Bruce Springsteen, Better Things",/2019/02/23/matr-ray-davies-and-bruce-springsteen-better-things/,2019-02-23T05:00:08-08:00,2020-12-08T07:52:35-08:00
"MatR: Patti Smith and Bruce Springsteen, Picture Hanging Blues",/2019/02/22/matr-patti-smith-and-bruce-springsteen-picture-hanging-blues/,2019-02-22T05:00:03-08:00,2019-02-21T21:30:34-08:00
"MatR: Bruce Springsteen and Wolfgang Niedecken, Knockin’ on Heaven’s Door",/2019/02/18/matr-bruce-springsteen-and-wolfgang-niedecken-k/,2019-02-18T05:00:33-08:00,2023-01-01T09:05:00-08:00
"MatR: Nils Lofgren and Bruce Springsteen, Valentine",/2019/02/14/matr-nils-lofgren-and-bruce-springsteen-valentine/,2019-02-14T05:00:02-08:00,2019-12-03T04:55:35-08:00
"MatR: Bruce Springsteen and The Wallflowers, Brand New Cadillac",/2019/02/07/matr-bruce-springsteen-and-the-wallflowers-brand-new-cadillac/,2019-02-07T05:00:04-08:00,2019-04-14T21:53:46-07:00
"MatR: Lou Reed and Bruce Springsteen, Street Hassle",/2019/02/02/matr-lou-reed-and-bruce-springsteen-street-hassle/,2019-02-02T05:00:00-08:00,2023-01-01T08:52:16-08:00
Cover Me: A Fine Fine Boy,/2019/01/28/cover-me-a-fine-fine-boy/,2019-01-28T05:00:27-08:00,2020-12-07T04:57:14-08:00
RotD/MatR/CM: Tiger Rose,/2019/01/26/rotd-matr-cm-tiger-rose/,2019-01-26T05:00:39-08:00,2024-01-01T17:57:58-08:00
"MatR: Bruce Springsteen and Southside Johnny, Down in the Valley",/2019/01/16/matr-bruce-springsteen-and-southside-johnny-down-in-the-valley/,2019-01-16T05:00:04-08:00,2019-01-12T15:01:03-08:00
"MatR: Bruce Springsteen & Stand and Deliver, Slow Down",/2019/01/13/matr-bruce-springsteen-stand-and-deliver-slow-down/,2019-01-13T05:00:12-08:00,2019-01-12T13:29:15-08:00
"MatR: Elliott Murphy and Bruce Springsteen, Everything I Do (Leads Me Back to You)",/2019/01/09/matr-elliott-murphy-and-bruce-springsteen-every/,2019-01-09T05:00:14-08:00,2019-01-08T16:22:53-08:00
"MatR: U2, Bruce Springsteen and Patti Scialfa, People Get Ready",/2019/01/06/matr-u2-bruce-springsteen-and-patti-scialfa-people-get-ready/,2019-01-06T05:00:22-08:00,2020-10-03T22:32:21-07:00
"MatR: Steve Earle and Bruce Springsteen, Johnny Come Lately",/2019/01/04/matr-steve-earle-and-bruce-springsteen-johnny-come-lately/,2019-01-04T04:42:12-08:00,2021-12-15T19:33:10-08:00
"MatR: Bruce Springsteen and Darlene Love, Da Doo Ron Ron",/2019/01/02/matr-bruce-springsteen-and-darlene-love-da-doo-ron-ron/,2019-01-02T04:18:26-08:00,2020-12-07T04:43:42-08:00
"MatR: Willie Nile and Bruce Springsteen, Heaven Help the Lonely",/2018/12/29/matr-willie-nile-and-bruce-springsteen-heaven-help-the-lonely/,2018-12-29T00:10:01-08:00,2018-12-28T23:24:31-08:00
MatR: Billy Joel and Bruce Springsteen: You May Be Right,/2018/12/27/matr-billy-joel-and-bruce-springsteen-you-may-be-right/,2018-12-27T00:10:30-08:00,2018-12-26T23:57:00-08:00
"MatR: Southside Johnny and Bruce Springsteen, Trapped Again",/2018/12/23/meeting-across-the-river-southside-johnny-and-b/,2018-12-23T05:00:49-08:00,2018-12-22T01:46:13-08:00
"MatR: Bruce Springsteen, Max Weinberg, and Stand and Deliver: Hippy Hippy Shake",/2018/12/19/matr-bruce-springsteen-max-weinberg-and-stand-a/,2018-12-19T05:00:37-08:00,2018-12-17T20:32:12-08:00
"MatR: Dropkick Murphys and Bruce Springsteen, I’m Shipping Up to Boston",/2018/12/16/matr-dropkick-murphys-and-bruce-springsteen-im-/,2018-12-16T05:00:36-08:00,2020-12-06T10:50:56-08:00
"MatR: Lisa Lowell and Bruce Springsteen, The Moulin Rouge",/2018/12/12/matr-lisa-lowell-and-bruce-springsteen-the-moulin-rouge/,2018-12-12T05:00:44-08:00,2020-12-06T12:02:31-08:00
"Meeting Across the River: Lucinda Williams and Bruce Springsteen, Disgusted",/2018/12/04/meeting-across-the-river-lucinda-williams-and-b/,2018-12-04T05:00:11-08:00,2019-12-01T04:16:07-08:00
"MatR: Bruce Springsteen and the Upstage Jam Band, The Blues is My Business",/2018/11/27/meeting-across-the-river-bruce-springsteen-and-/,2018-11-27T05:00:32-08:00,2018-11-27T05:01:55-08:00
"MatR: Bruce Springsteen, Max Weinberg, and Tim McLoone: Tobacco Road",/2018/11/21/meeting-across-the-river-bruce-springsteen-max-/,2018-11-21T05:00:54-08:00,2018-11-20T22:04:40-08:00
"Meeting Across the River: Warren Zevon and Bruce Springsteen, Prison Grove",/2018/11/20/meeting-across-the-river-warren-zevon-and-bruce/,2018-11-20T05:00:23-08:00,2019-12-01T03:53:24-08:00
"Meeting Across the River: Little Steven and Bruce Springsteen, Until the Good is Gone",/2018/11/17/meeting-across-the-river-little-steven-and-bruc/,2018-11-17T05:00:47-08:00,2019-07-06T09:21:00-07:00
"MatR: Darlene Love and Bruce Springsteen, Today I Met the Boy I’m Gonna Marry",/2018/11/12/matr-darlene-love-bruce-springsteen-and-the-cbs/,2018-11-12T05:00:38-08:00,2018-11-13T20:02:41-08:00
"MatR: Bruce Springsteen, Midnight Thunder, and Southside Johnny, Keep A-Knockin’",/2018/11/09/matr-bruce-springsteen-midnight-thunder-and-sou/,2018-11-09T05:00:42-08:00,2019-12-01T03:46:20-08:00
"MatR: Roy Orbison, Bruce Springsteen and Friends, Blue Angel",/2018/11/05/matr-roy-orbison-bruce-springsteen-and-friends-blue-angel/,2018-11-05T04:36:38-08:00,2020-12-05T10:23:41-08:00
"Meeting Across the River: Bruce Springsteen and Joe Grushecky, Pumping Iron",/2018/11/03/meeting-across-the-river-bruce-springsteen-and-/,2018-11-03T05:00:37-07:00,2024-01-01T16:06:20-08:00
Meeting Across the River: The Epidemics and Bruce Springsteen: Up to You,/2018/10/27/meeting-across-the-river-the-epidemics-and-bruc/,2018-10-27T05:00:52-07:00,2019-11-30T05:22:51-08:00
"Meeting Across the River: Joe Ely and Bruce Springsteen, Fingernails",/2018/10/10/meeting-across-the-river-joe-ely-and-bruce-springsteen-fingernails/,2018-10-10T04:40:50-07:00,2020-12-04T15:56:55-08:00
"Meeting Across the River: Jon Bon Jovi and Bruce Springsteen, You Give Love a Bad Name",/2018/10/09/meeting-across-the-river-jon-bon-jovi-and-bruce/,2018-10-09T05:00:37-07:00,2018-10-04T18:07:56-07:00
"Meeting Across the River: Patti Scialfa and Bruce Springsteen, As Long As I (Can Be With You)",/2018/10/02/meeting-across-the-river-patti-scialfa-and-bruc/,2018-10-02T05:00:45-07:00,2024-01-01T15:56:02-08:00
"Meeting Across the River: The Four Tops, Diana Ross, and Bruce Springsteen, I Can’t Help Myself",/2018/09/30/meeting-across-the-river-the-four-tops-diana-ro/,2018-09-30T05:00:40-07:00,2020-12-03T16:57:39-08:00
"Meeting Across the River: Gary U.S. Bonds and Bruce Springsteen, School Is Out",/2018/09/29/meeting-across-the-river-gary-u-s-bonds-and-bru/,2018-09-29T05:00:18-07:00,2021-12-13T05:40:08-08:00
"MatR: Bruce Springsteen, Bruce Hornsby & Robbin Thompson, Let’s Go, Let’s Go, Let’s Go",/2018/09/26/matr-bruce-springsteen-bruce-hornsby-robbin-tho/,2018-09-26T05:00:10-07:00,2018-09-26T05:54:04-07:00
"MatR: Bryan Adams and Bruce Springsteen, Cuts Like a Knife",/2018/09/14/meeting-across-the-river-bryan-adams-and-bruce-/,2018-09-14T05:00:31-07:00,2023-01-01T05:44:19-08:00
"MatR: Bruce Springsteen, George Harrison, Ringo Starr, Mick Jagger, and Billy Joel: I Saw Her Standing There",/2018/09/11/matr-bruce-springsteen-george-harrison-ringo-st/,2018-09-11T04:45:12-07:00,2021-07-07T18:58:13-07:00
"ROTD/MatR/Cover Me, Gary U.S. Bonds, Bruce Springsteen & The E Street Band, This Little Girl",/2018/09/06/rotd-matr-cover-me-gary-u-s-bonds-bruce-springs/,2018-09-06T05:00:57-07:00,2024-01-01T15:48:11-08:00
"Meeting Across the River: Bruce Springsteen and Ronnie Spector, Baby I Love You",/2018/09/02/meeting-across-the-river-bruce-springsteen-and-/,2018-09-02T05:00:48-07:00,2020-12-03T16:40:59-08:00
"Meeting Across the River: Bruce Springsteen and The Who, Won’t Get Fooled Again",/2018/08/30/meeting-across-the-river-bruce-springsteen-and-/,2018-08-30T05:00:00-07:00,2024-01-01T15:44:18-08:00
"Meeting Across the River: Darlene Love and Bruce Springsteen, Zip-a-Dee-Doo-Dah",/2018/08/28/meeting-across-the-river-darlene-love-and-bruce/,2018-08-28T05:00:09-07:00,2024-01-01T15:46:23-08:00
"Meeting Across the River: Bruce Springsteen and The Wallflowers, One Headlight",/2018/08/25/meeting-across-the-river-bruce-springsteen-and-/,2018-08-25T05:00:30-07:00,2018-08-24T21:50:17-07:00
MatR: Joe Grushecky and Bruce Springsteen: Labor of Love,/2022/05/08/matr-joe-grushecky-and-bruce-springsteen-labor-of-love/,2022-05-08T05:00:00-07:00,2022-05-08T06:37:23-07:00
MatR: Pete Seeger and Bruce Springsteen: God’s Counting on Me… God’s Counting on You,/2022/04/30/matr-pete-seeger-and-bruce-springsteen-gods-cou/,2022-04-30T05:00:00-07:00,2022-04-30T04:49:36-07:00
MatR: Solar Circus and Bruce Springsteen: Better Things,/2022/04/26/matr-solar-circus-and-bruce-springsteen-better-things/,2022-04-26T05:00:00-07:00,2022-04-25T16:39:24-07:00
MatR: Bruce Springsteen and The Swingin’ Medallions: Double Shot (Of My Baby’s Love),/2022/04/14/matr-bruce-springsteen-and-the-swingin-medallio/,2022-04-14T05:00:00-07:00,2022-04-14T05:17:40-07:00
"MatR: Dion, Patti Scialfa, and Bruce Springsteen: Angel in the Alleyways",/2022/04/06/matr-dion-patti-scialfa-and-bruce-springsteen-a/,2022-04-06T05:00:00-07:00,2022-05-07T06:58:00-07:00
MatR: Bruce Springsteen and Don Henley: I Fought the Law,/2022/04/01/matr-bruce-springsteen-and-don-henley-i-fought-the-law/,2022-04-01T05:00:00-07:00,2022-04-01T07:50:28-07:00
MatR: Elliott Murphy and Bruce Springsteen: Diamonds by the Yard,/2022/03/29/matr-elliott-murphy-and-bruce-springsteen-diamonds-by-the-yard/,2022-03-29T05:00:00-07:00,2022-03-29T05:14:37-07:00
"MatR: Bruce Springsteen, Bonnie Raitt, and Jackson Browne: Across the Borderline",/2022/03/26/matr-bruce-springsteen-bonnie-raitt-and-jackson/,2022-03-26T05:00:00-07:00,2022-03-25T22:44:19-07:00
MatR: Bruce Springsteen and the Asbury Park All-Star Revue: Without Love,/2022/03/21/matr-bruce-springsteen-and-the-asbury-park-all-/,2022-03-21T05:00:00-07:00,2022-03-20T20:58:32-07:00
MatR: Bruce Springsteen and Eric Burdon: We Gotta Get Out of This Place,/2022/03/17/matr-bruce-springsteen-and-eric-burdon-we-gotta/,2022-03-17T05:00:00-07:00,2022-03-17T05:11:16-07:00
"Meeting Across the River: Soozie Tyrell, Bruce Springsteen and Patti Scialfa, Ste. Genevieve",/2018/08/21/meeting-across-the-river-soozie-tyrell-bruce-sp/,2018-08-21T05:00:41-07:00,2025-04-26T13:37:39-07:00
"Meeting Across the River: Bruce Springsteen and Little Steven, Bye Bye Johnny",/2018/08/18/meeting-across-the-river-bruce-springsteen-and-/,2018-08-18T05:00:29-07:00,2022-12-28T06:18:34-08:00
"Meeting Across the River: Bruce Springsteen and the Asbury Park All-Star Revue, Got to Get You Off My Mind",/2018/08/11/meeting-across-the-river-bruce-springsteen-and-/,2018-08-11T05:00:03-07:00,2024-01-01T15:36:35-08:00
"Meeting Across the River: Bruce Springsteen and Neil Young, Down By the River",/2018/08/06/meeting-across-the-river-bruce-springsteen-and-/,2018-08-06T05:00:27-07:00,2018-08-06T06:58:20-07:00
"MatR/Cover Me: Bruce Springsteen and Patti Scialfa, Linda Paloma",/2018/08/02/matr-cover-me-bruce-springsteen-and-patti-scialfa-linda-paloma/,2018-08-02T05:00:08-07:00,2018-08-02T05:25:44-07:00
"RotD/Cover Me, Gary U.S. Bonds: Your Love",/2018/07/27/cover-me-gary-u-s-bonds-your-love/,2018-07-27T05:00:54-07:00,2021-12-12T09:16:04-08:00
"Meeting Across the River: Bruce Springsteen and Sam Moore, Soul Man",/2018/07/25/meeting-across-the-river-bruce-springsteen-and-sam-moore-soul-man/,2018-07-25T05:00:58-07:00,2022-12-28T05:55:09-08:00
"Meeting Across the River: Bruce Springsteen and Jackson Browne, Stay",/2018/07/22/meeting-across-the-river-bruce-springsteen-and-jackson-browne-stay/,2018-07-22T05:00:49-07:00,2018-07-21T22:55:41-07:00
"Meeting Across the River: Steve Earle and The Dukes with Bruce Springsteen, Sweet Virginia",/2018/07/12/meeting-across-the-river-steve-earle-and-the-du/,2018-07-12T05:00:48-07:00,2019-04-14T10:27:37-07:00
"Meeting Across the River: Bruce Springsteen and Stray Cats, Be-Bop-a-Lula",/2018/07/07/meeting-across-the-river-bruce-springsteen-and-/,2018-07-07T05:00:05-07:00,2019-04-14T10:17:34-07:00
"Meeting Across the River: Bruce Springsteen and Billy Joel, New York State of Mind",/2018/06/30/meeting-across-the-river-bruce-springsteen-and-/,2018-06-30T05:00:40-07:00,2020-04-24T07:54:08-07:00
"Meeting Across the River: Joe Grushecky and Bruce Springsteen, That’s What Makes Us Great",/2018/06/25/meeting-across-the-river-joe-grushecky-and-bruc/,2018-06-25T05:00:20-07:00,2020-09-30T13:00:58-07:00
"Meeting Across the River: Bruce Springsteen and Jon Bon Jovi, It’s My Life",/2018/06/13/meeting-across-the-river-bruce-springsteen-and-/,2018-06-13T04:49:59-07:00,2019-04-14T07:31:55-07:00
MatR: Ringo Starr’s All Starr Band and Bruce Springsteen: With a Little Help from My Friends,/2018/06/03/matr-ringo-starrs-all-starr-band-bruce-springst/,2018-06-03T05:00:54-07:00,2020-11-30T06:46:28-08:00
"Meeting Across the River: Patti Smith and Bruce Springsteen, Slowly Walking Down the River",/2018/05/29/meeting-across-the-river-patti-smith-and-bruce-/,2018-05-29T05:00:21-07:00,2019-04-13T16:14:02-07:00
"Meeting Across the River: Bruce Springsteen and Patti Scialfa, “Big Black Heaven”",/2018/05/26/meeting-across-the-river-bruce-springsteen-and-/,2018-05-26T05:00:48-07:00,2018-05-25T19:41:35-07:00
"Meeting Across the River: Bruce Springsteen and Willie Nile, “One Guitar”",/2018/05/16/meeting-across-the-river-bruce-springsteen-and-/,2018-05-16T05:00:40-07:00,2024-01-01T15:06:58-08:00
"MatR: Bruce Springsteen, Joe Ely, Arlo Guthrie, Indigo Girls, and more: I’ve Got to Know",/2018/05/07/matr-bruce-springsteen-joe-ely-arlo-guthrie-ind/,2018-05-07T05:00:38-07:00,2019-11-26T18:24:01-08:00
"Meeting Across the River: Bruce Springsteen and Bobby Bandiera, “Under the Boardwalk”",/2018/05/04/meeting-across-the-river-bruce-springsteen-and-/,2018-05-04T05:00:37-07:00,2019-11-26T18:28:13-08:00
"MatR: Bruce Springsteen and Ringo Starr and His All Starr Band, Photograph",/2018/04/29/matr-bruce-springsteen-and-ringo-starr-and-his-/,2018-04-29T05:00:08-07:00,2019-04-14T12:03:41-07:00
"MatR: Mick, Jagger, Little Richard, Tina Turner, Paul Simon, Bruce Springsteen, et al: Bony Moronie",/2018/04/27/matr-mick-jagger-little-richard-tina-turner-pau/,2018-04-27T05:00:13-07:00,2019-04-14T12:02:25-07:00
MatR: Joe Grushecky and Bruce Springsteen: I Still Look Good (for Sixty),/2018/04/24/matr-joe-grushecky-and-bruce-springsteen-i-stil/,2018-04-24T05:00:30-07:00,2019-04-14T12:00:53-07:00
"Meeting Across the River: REM and Bruce Springsteen, Permanent Vacation",/2018/04/20/meeting-across-the-river-rem-and-bruce-springst/,2018-04-20T05:00:52-07:00,2019-04-14T11:58:49-07:00
"MatR: Garland Jeffreys and Bruce Springsteen, Wild in the Streets",/2018/04/18/matr-garland-jeffreys-and-bruce-springsteen-wild-in-the-streets/,2018-04-18T05:00:41-07:00,2019-04-04T16:38:50-07:00
"MatR: Crosby, Stills, Nash, Young, and Springsteen, “Teach Your Children”",/2018/04/14/matr-crosby-stills-nash-young-and-springsteen-teach-your-children/,2018-04-14T05:00:09-07:00,2024-01-01T14:59:02-08:00
"MatR: Bruce Springsteen and Cats on a Smooth Surface, Come on Over to My Place",/2018/04/12/matr-bruce-springsteen-and-cats-on-a-smooth-sur/,2018-04-12T05:00:45-07:00,2018-07-15T20:04:31-07:00
"MatR: Bruce Springsteen, Elvis Costello, Steve Van Zandt & Dave Grohl: London Calling",/2018/04/09/matr-bruce-springsteen-elvis-costello-steve-van/,2018-04-09T05:00:28-07:00,2020-02-16T21:18:36-08:00
"Meeting Across the River: Joe Grushecky and Bruce Springsteen, Never Be Enough Time",/2018/04/03/meeting-across-the-river-joe-grushecky-and-bruc/,2018-04-03T05:00:25-07:00,2021-01-19T18:10:38-08:00
"Meeting Across the River: Bruce Springsteen and Steve Van Zandt, I Don’t Want to Go Home",/2018/03/30/meeting-across-the-river-bruce-springsteen-and-/,2018-03-30T05:00:08-07:00,2019-07-07T06:39:47-07:00
"MatR: Pete Townshend, Roger Daltrey, and Bruce Springsteen – “My Generation”",/2018/03/27/matr-pete-townshend-roger-daltry-and-bruce-spri/,2018-03-27T05:00:39-07:00,2024-01-01T14:44:27-08:00
"MatR: Bruce Springsteen and Jimmy Fallon, “Sexy and I Know It”",/2018/03/24/matr-bruce-springsteen-and-jimmy-fallon-sexy-and-i-know-it/,2018-03-24T05:00:18-07:00,2024-01-01T14:47:46-08:00
"Meeting Across the River: Patti Scialfa and Bruce Springsteen, “Rose”",/2018/03/21/meeting-across-the-river-patti-scialfa-and-bruce-springsteen-rose/,2018-03-21T05:00:24-07:00,2024-01-01T14:46:32-08:00
MatR: Bruce Springsteen and Alejandro Escovedo – Beast of Burden,/2018/03/19/matr-bruce-springsteen-and-alejandro-escovedo-beast-of-burden/,2018-03-19T05:00:21-07:00,2020-08-30T11:30:04-07:00
MatR: The Upstage Jam Band: The Blues Is My Business,/2018/03/11/matr-the-upstage-jam-band-the-blues-is-my-business/,2018-03-11T05:00:45-07:00,2020-11-26T12:34:00-08:00
Meeting Across the River: Bruce Springsteen and Beaver Brown – Ain’t That a Shame,/2018/03/08/meeting-across-the-river-bruce-springsteen-and-/,2018-03-08T05:00:36-08:00,2022-12-27T22:08:18-08:00
"MatR: Jesse Malin and Bruce Springsteen, “Do You Remember Rock’n’Roll Radio?”",/2018/03/07/matr-jesse-malin-and-bruce-springsteen-do-you-r/,2018-03-07T05:00:45-08:00,2021-05-26T07:04:03-07:00
"MatR: Bruce Springsteen, Joe Ely, and Alejandro Escovedo: Midnight Train",/2018/03/04/matr-bruce-springsteen-joe-ely-and-alejandro-es/,2018-03-04T05:00:24-08:00,2019-04-14T11:34:24-07:00
"MatR: Bruce Springsteen and Sting, “Can’t Stand Losing You”",/2018/02/28/matr-bruce-springsteen-and-sting-cant-stand-losing-you/,2018-02-28T05:00:44-08:00,2019-04-13T09:46:00-07:00
